﻿﻿Username;Created At;Tweet Text;Tweet ID;Label;Tanggal Labeling
﻿nan;11/06/2025 21.43;Stop klaim apa apa dari Prabowo ya itu mbg pake duit rakyat itu dari rakyat bukan dari prabowo;1,93E+34;NEGATIVE;25/01/2026
﻿nan;29/07/2025 06.04;UNICEF beri apresiasi ke Indonesia! 🇮🇩 Program Makan Bergizi Gratis (MBG) jadi bukti nyata pemenuhan hak anak. Dunia akui kepemimpinan Prabowo dalam isu gizi anak. #UNICEF #ProgramMBG #GiziAnak https://t.co/Aog2beNIbK;1,95E+32;POSITIVE;25/01/2026
﻿nan;24/05/2025 13.56;MBG membuka peluang menuju Indonesia maju #FaktaIndonesia #MakanBergiziGratis #ManfaatMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/bIK7wTQQZq;1,93E+33;POSITIVE;25/01/2026
﻿nan;28/08/2025 23.39;Ada ga sih kaitan MBG dengan peningkatan kecerdasan anak? Ya jelas ada! Nutrisi otak itu adalah makan bergizi. Apalagi kalau gratis #MBGAnakSekolah https://t.co/3OACaS6Jpo;1,96E+34;POSITIVE;25/01/2026
﻿nan;30/01/2025 16.07;Ketua DPR RI ajak masyarakat dukung pemerintah sempurnakan program makan bergizi gratis (MBG). #makanbergizigratis #program #pemerintah https://t.co/gLNh3b6PQg;1,89E+34;POSITIVE;25/01/2026
﻿nan;07/03/2025 22.21;Ketua KPK Temukan Adanya Pengurangan Harga MBG dari Rp 10 Ribu Jadi 8 Ribu Sumber: detikNews https://t.co/cP2AHrsCxh;1,90E+33;NEUTRAL;25/01/2026
﻿nan;18/04/2025 14.56;MBG hadir masa depan anak terjamin. #ManfaatMakanBergiziGratis #MakanBergiziGratis #DukungProgramMakanBergiziGratis #MBG https://t.co/S6UVrny3mE;1,91E+34;POSITIVE;25/01/2026
﻿nan;11/06/2025 23.50;Percepat SPPG Percepat manfaat MBG untuk jutaan warga di seluruh indonesia #SPPGUntukRakyat #OptimalisasiMBG #EkonomiDaerahBangkit https://t.co/KEq2IEc2cC;1,93E+32;POSITIVE;25/01/2026
﻿nan;01/08/2025 09.21;Mewujudkan masa depan yang lebih cerah bagi anak-anak Papua adalah cita-cita kita bersama. Program Makan Bergizi Gratis menjadi fondasi penting untuk memastikan mereka tumbuh sehat kuat dan cerdas. #MBGPapua #MakanBergiziGratis #PapuaSehata https://t.co/8FfsTMs4dp;1,95E+34;POSITIVE;25/01/2026
﻿nan;30/05/2025 07.27;Nek aku mangan mbg jebul malah keracunan nganti -180cmdpl tak seret kene botakmu;1,93E+34;NEGATIVE;25/01/2026
﻿nan;15/04/2025 13.13;Makan Bergizi Gratis bertujuan untuk meningkatkan konsentrasi partisipasi dan prestasi belajar siswa #MakanBergiziGratis #DukungMBG #IndonesiaHebat https://t.co/peVbLbcGkB;1,91E+33;POSITIVE;25/01/2026
﻿nan;23/06/2025 11.46;Selama ada MBG - Danantara Insyaallah bangsa yg besar ini aman dari gangguan asing;1,94E+33;POSITIVE;25/01/2026
﻿nan;18/09/2025 14.40;saat ini tidak ada salahnya untuk menyerah gk semua hal bisa diusahakan karena ini UDAH BANYAK SEKALI KORBANNYA WOII PEMERINTAH!! gak tega tiap hari ada aja kabar buruk ttg mbg ini https://t.co/xbWWwgsd7D;1,97E+32;NEGATIVE;25/01/2026
﻿nan;20/07/2025 05.39;BGN mantap jaga kualitas makan bergizi gratis pemerintah gerak cepat dorong pendidikan lewat program mbg ayo masyarakat ikut berperan https://t.co/cLn8JShcg9;1,95E+33;POSITIVE;25/01/2026
﻿nan;30/09/2025 23.43;MBG : makan beracun gratis lagi https://t.co/LjrqeFwoI7;1,97E+34;NEGATIVE;25/01/2026
﻿nan;03/09/2025 18.29;INGFO SEKOLAH YG MENU MBG NYA MENUA BERSAMAMU https://t.co/SupgDQGGlA;1,96E+33;NEUTRAL;25/01/2026
﻿nan;25/03/2025 08.31;@Walet852 Gila ilmu sarkas gw kalah dgn statement ini. Salut. Ini apakah bisa diartikan bhw kalau tdk ada MBG otak agak kosong dan lemot?;1,90E+32;NEGATIVE;25/01/2026
﻿nan;03/05/2025 15.36;@egharap Ayo laporkan terkait permasalahan program MBG di daerah kalian. https://t.co/YWBQoDqVCG;1,92E+33;NEGATIVE;25/01/2026
﻿nan;30/09/2025 20.36;"@nntweetnn @txtdrimedia Ah di negeri di mana militer pegang kendali (dengan anggaran pertahanan Rp 134T di 2025 naik 10% dari tahun lalu menurut APBN) wartawan liput keracunan MBG malah 'disambut' cekikan seperti kasus Pasar Rebo di mana 20 siswa keracunan &amp; 2 jurnalis dianiaya staf SPPG (sumber:";1,97E+33;NEGATIVE;25/01/2026
﻿nan;25/03/2025 21.26;Program Makan Bergizi Gratis (MBG) kembali menjadi sorotan setelah anggarannya terkena efisiensi sebesar Rp200 miliar. Namun kabar baiknya pada September mendatang pemerintah menjanjikan tambahan Rp100 triliun. https://t.co/DILXCkuIEq https://t.co/jRMJVLrP3x;1,90E+34;NEUTRAL;25/01/2026
﻿nan;06/09/2025 07.39;Kakak nya digebukin sampe mati Adek nya keracunan MBG nyaris mati Bapak atau Ibuknya kenak PHK HIDUP CUMA SEKALI JADI WNI https://t.co/A6a15Ncs6y;1,96E+34;NEGATIVE;25/01/2026
﻿nan;03/05/2025 14.48;Sumpah sih negara berkembang lain di asia tenggara aja kaga ada yg berani mbg. Negara terbesar di asia tenggara berani bener mbg dengan akomodasi yg jauh lebih jelek dibanding yg lain dengan skala yg lebi kecil. Program yg sangat amat tdk napak tanah.;1,92E+34;NEGATIVE;25/01/2026
﻿nan;17/02/2025 13.42;Pantesan rakyat di cekokin MBG istilah nya kl perut anak2 nya kenyang para ortu ngga akan ribut;1,89E+34;NEGATIVE;25/01/2026
﻿nan;27/09/2025 18.51;salah makan aja perut sakitnya kek apa kebayang yg keracunan MBG ya Allah kasian bgt sedih liat berita2;1,97E+34;NEUTRAL;25/01/2026
﻿nan;05/02/2025 23.05;Pada efisiensi tuh duitnya diprioritaskan utk apa sih sbnernya? Lunasi utang? Funding MBG? Atau lg rencana beli tank motif macan tutul pink?;1,89E+33;NEGATIVE;25/01/2026
﻿nan;18/10/2025 02.37;Badan Gizi Nasional (BGN) memastikan manfaat Program Makan Bergizi Gratis (MBG) dirasakan nyata dengan melakukan pemantauan berat dan tinggi badan siswa setiap enam bulan sekali. Langkah ini bertujuan menjaga kecukupan gizi dan mendukung pertumbuhan sehat anak-anak Indonesia https://t.co/ifDWTBTZpG;1,98E+33;POSITIVE;25/01/2026
﻿nan;26/02/2025 22.28;Mendukung Terselenggaranya Program Makan Bergizi Gratis (MBG) di Papua https://t.co/St6y3Y0Rqk;1,89E+33;POSITIVE;25/01/2026
﻿nan;23/10/2025 01.45;@Northernseaaa73 Kalau anggaran dipakai dgn benar kenapa takut purbaya bakal otak atik mbg? Ya karena kita semua tau mbg ini ga bener. Ladang korupsi orang2. Dapur fiktif dana yg ga sesuai permasalahan pembayaran dll. Kenapa dia ngancem? Ya karena jatah dia terancam;1,98E+34;NEGATIVE;25/01/2026
﻿nan;08/02/2025 07.49;MBG sekitar 70 T untuk 6 bulan jadi sekitar 140 T untuk setahun. Efisiensi sekitar 350 T. Jadi bukan untuk MBG doang tapi untuk bayar hutang jatuh tempo 2025 sekitar 800 T. Yak hutang untuk IKN kereta cepat bansos bandara yg ga kepake seperti kerta jati jaman Jokowi.;1,89E+34;NEGATIVE;25/01/2026
﻿nan;27/05/2025 13.26;besok mbg tayang final ep ada fan meet deadline bab 2 (bab 1 aja belum rampung) kelas pagi sampe sore ANJIR KONYOL BGT IDUP INI HIDUP MACAM APA INII;1,93E+34;NEGATIVE;25/01/2026
﻿nan;29/07/2025 04.41;*Dukung Program MBG Polres Way Kanan Laksanakan Ground Breaking Dapur SPPG oleh Kapolri Secara Daring di Banjit* https://t.co/z9v0Xf4qHt;1,95E+33;POSITIVE;25/01/2026
﻿nan;31/03/2025 11.45;"mbg emg juara! Perhatian internasional buat ibu &amp; anak keren banget https://t.co/kD5M9FBR7J";1,91E+33;POSITIVE;25/01/2026
﻿nan;09/10/2025 18.58;Seharusnya data keracunan MBG dipublikasikan seperti ketika terjadi pandemi Covid 19. Mengapa harus ditutup-tutupi ?;1,98E+34;NEGATIVE;25/01/2026
﻿nan;13/08/2025 13.22;Kalo gw sih simple ada free lunch alias MBG yg beneran bergizi sesuai pedoman gizi seimbang isi piringku . Soalnya gw merasa setengah masalah hidup gw hilang karna gak perlu lagi musingin mikirin makan siang apaan setiap hari.;1,96E+33;POSITIVE;25/01/2026
﻿nan;06/10/2025 23.55;Banyak yang gak sadar SPPG buat Program MBG lagi dibenahi besar-besaran Fokusnya: biar bantuan bener-bener sampai ke yang butuh Data rapi sistem bersih koordinasi lancar. Kerja senyap hasil nyata 🇮🇩 https://t.co/xSDfU2O6U6;1,98E+34;POSITIVE;25/01/2026
﻿nan;14/02/2025 20.50;Nutrisi baik mulai terjangkau untuk anak-anak Papua lewat keberhasilan program MBG #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/CmaYVsOz8t;1,89E+33;POSITIVE;25/01/2026
﻿nan;30/05/2025 22.20;Hapus aja toh engga berjalan baik. Itu mbg mah cuman jd sarannya koruptor. Engga ada itu makanan bergizi.;1,93E+34;NEGATIVE;25/01/2026
﻿nan;20/02/2025 05.27;mbg jadinya makanan berulat gratis;1,89E+33;NEGATIVE;25/01/2026
﻿nan;22/03/2025 20.54;sahur di mesjid gw lebih bergizi dari pada program mbg lo dut @prabowo https://t.co/7RCVYXwQEe;1,90E+33;NEGATIVE;25/01/2026
﻿nan;18/05/2025 05.27;Program MBG terbukti membantu #CegahStunting #MBGCegahStunting #ManfaatMBG #DukungMBG https://t.co/1WOKkIzONm;1,92E+32;POSITIVE;25/01/2026
﻿nan;18/04/2025 14.15;[4/18 9:11 PM] Novan: selamat anda menyebarkan info burung menggunakan nama saya [4/18 9:12 PM] Liya: Ketika Prabowo ngomongin MBG udah sampe kancah internasional trs diberitakan sama Metro apakah Metro atau Prabowo yang salah?;1,91E+33;NEUTRAL;25/01/2026
﻿nan;21/05/2025 16.43;Libatkan UMKM gerakkan ekonomi rakyat! Program makan bergizi gratis jangan sampai jadi beban baru tegasnya. #NengEem #DPR #MBG;1,93E+34;POSITIVE;25/01/2026
﻿nan;02/07/2025 12.03;@otewechannel @Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @BebySoSweet @Bersinar2023 @BiLLRaY2019 @ch_chotimah2 @HumorJonTampan @jhonsitorus_19 @newIding30 @NgkongRoses He bro soal kebijakan impor food tray pemerintah bilang biar Makan Bergizi Gratis (MBG) lancar soale kebutuhan banyak lokal ga cukup cepet nyediain. Data bilang Indonesia punya pabrik food tray kayak PT. Aurora Central Gemilang PT. Vacpack Indonesia sama PT. Gosyen;1,94E+34;NEUTRAL;25/01/2026
﻿nan;23/07/2025 16.03;sppg Polri top! Dukungan buat program MBG keren abis https://t.co/YLuj8aTh9K;1,95E+33;POSITIVE;25/01/2026
﻿nan;06/04/2025 22.41;gabung cuy @agungkurn1212 #MBG https://t.co/kcTPMxjIbu;1,91E+33;NEUTRAL;25/01/2026
﻿nan;06/10/2025 22.44;Senang nya lihat adik adik ini menyambut kedatangan mobil yang bawa MBG sampai tebak tebakan menu segala https://t.co/ZcieE1t7IV;1,98E+34;POSITIVE;25/01/2026
﻿nan;27/05/2025 14.39;Kolaborasi BUMN dan Kementerian PU sukses wujudkan Dapur MBG sebagai visi strategis Presiden Prabowo demi kesejahteraan masyarakat. #berita #bumn #mbg #presidenprabowo #tepatsolutifindonesia Dzulhijjah https://t.co/voyxWDFvPm;1,93E+32;NEUTRAL;25/01/2026
﻿nan;19/08/2025 12.23;Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menegaskan bahwa BGN mampu mendeteksi praktik mark up harga yang dilakukan oleh mitra penyedia program Makan Bergizi (MBG). Baca selengkapnya https://t.co/Sye2lhRTk3 ~LL #BGN #DeteksiMitraMBG https://t.co/UJTjDrVs2o;1,96E+34;NEUTRAL;25/01/2026
﻿nan;09/10/2025 22.27;Yang ada anak w batuk2 tar gegara mbg begini;1,98E+33;NEGATIVE;25/01/2026
﻿nan;28/03/2025 03.54;Daripada makan bergizi gratis bukankah lebih bermanfaat air minum gratis? Ganti sistem pengolahan air yg nikmati 280 juta orang. Gak bikin sampah justru menghapus sistem perbotolan. Megaproyek 1 kali tp manfaatnya selamanya. Drpd MBG proyek panjang tp dampaknya terbatas.;1,91E+33;NEGATIVE;25/01/2026
﻿nan;20/07/2025 04.00;Program makan bergizi gratis memiliki banyak manfaat 🇮🇩 #MBG #EkonomiLokal #IndonesiaMaju https://t.co/MAJuNd49LD;1,95E+34;POSITIVE;25/01/2026
﻿nan;26/02/2025 07.20;@KangManto123 Tragedi keracunan 28 siswa SD di Pandeglang adalah alarm keras yang menunjukkan celah fatal program makan bergizi gratis! Bukti nyata bahwa pengadaan massal tanpa pengawasan ketat berisiko tinggi. Vendor yang mengejar margin keuntungan di tengah inflasi pangan akan memilih bahan;1,89E+33;NEGATIVE;25/01/2026
﻿nan;02/06/2025 17.06;karena proses penganggaran yang lambat allahumustaan! Gagal karena inkompetensi diri sendiri. Kenapa GILIRAN BEGINIAN PENTING BISA DIBATALKAN KARENA GAK BISA MANAGE TAPI TIMBANG MBG YANG SAMPE DITETAPKAN JADI KLB MALAH JALAN TERUS? ALLAAAAAAHHHHH YA RABBIIII KENAPA AKU WNI?!;1,93E+33;NEGATIVE;25/01/2026
﻿nan;02/07/2025 22.23;SPPG Polri diluncurkan di momen puncak peringatan Hari Bhayangkara ke-79 di Monas. Guna mendukung Makan Bergizi Gratis (MBG). SPPG Polri ini akan dibangun di seluruh Indonesia. Lanjutkan MBG. #MBGuntukIndonesiaHebat Topan Tidur nanami Gift Card https://t.co/8jD98vZT5j;1,94E+32;NEUTRAL;25/01/2026
﻿nan;13/08/2025 10.10;Ratusan siswa di Sragen keracunan Makan Bergizi Gratis. BGN akan evaluasi dan perbaiki SOP untuk mencegah kejadian serupa di masa depan. https://t.co/OvVgnIvQ2n;1,96E+33;NEUTRAL;25/01/2026
﻿nan;17/06/2025 23.29;Propaganda i'm not falling for : jadi ahli gizi mbg bayaran perbulan gede programnya bakal berlangsung selama (redacted) menjabat️;1,94E+33;NEGATIVE;25/01/2026
﻿nan;29/06/2025 22.02;Mendukung MBG berarti mendukung anak-anak tumbuh lebih maksimal #MakanBergiziGratis https://t.co/Wx87IVuD1H;1,94E+34;POSITIVE;25/01/2026
﻿nan;18/09/2025 23.25;Emak-emak jaman sekarang nyari sekolah bukan lagi perkara kurikulum dan value.. tapi juga kudu nyari yg ga dapet MBG;1,97E+34;NEGATIVE;25/01/2026
﻿nan;21/09/2025 23.39;Makan Bergizi Gratis merupakan langkah cerdas untuk generasi sehat. #ProgramMBG https://t.co/w8dgO0PI0a;1,97E+33;POSITIVE;25/01/2026
﻿nan;28/03/2025 14.53;Gara gara ABS dia ga tau thr ojol 50k. Gara gara ABS dia ga tau program mbg banyak masalah.. https://t.co/bEcuBzbSJT;1,91E+34;NEGATIVE;25/01/2026
﻿nan;25/10/2025 02.01;Dalam mengelola dana MBG berikut daftar yayasan istimewa yang dikecualikan dari pantauan PPATK. Program yang aneh. https://t.co/fzzAj7NAfU;1,98E+34;NEGATIVE;25/01/2026
﻿nan;08/06/2025 13.20;Nutrisi mencukupi adalah langkah awal anak Indonesia menjadi hebat! Yuk dukung kesehatan dan kebahagiaan mereka bersama MBG! #GiziAnak #SehatBersama #MBGUntukBangsa #AnakSehatIndonesiaHebat https://t.co/GNWKntPv2p;1,93E+34;POSITIVE;25/01/2026
﻿nan;24/05/2025 11.17;"Disaat banyak yg Keracunan karna MBG.. Disaat terjadi PHK besar2an.. Ketika Kasus AIDS marak.. Yg hanya Bersuara Lantang soal ini Malah Mbak @puanmaharani_ri lalu kmn Para Menteri Wakil Menteri &amp; Stafsusnya..?? Kok Diam..?? Tp giliran Bahas Soal Anggaran Paling Cepat..‍ https://t.co/56xHhFj8eA";1,93E+32;NEGATIVE;25/01/2026
﻿nan;27/05/2025 18.21;@beritaKBR Makanan MBG di Indonesia Terkontaminasi Bangkai Ular? Ada Video WNI di Kamboja Lompat dari Lantai 13? Cek top three hoax of the week pilihan yang beredar mulai dari tanggal 16 - 22 Mei 2025 di podcast #CekFakta Ini hasil periksa fakta dengan tingkat engagement paling tinggi ...;1,93E+34;NEUTRAL;25/01/2026
﻿nan;15/03/2025 23.45;Makan gratis . Biar nggak stunting LMFAO narasi soft selling vid kayak gini nih bikin orang minggir dari fakta kalo menu makan program MBG tuh sama sekali gak padat gizi! Nggak ada science backed / statistic backed data tapi kok berani ngomong gini ya.;1,90E+33;NEGATIVE;25/01/2026
﻿nan;22/03/2025 19.55;Kayak yang diberikan itu IKAN SALMON/ SATE KAMBING / IKAN TUNA. MBG ITU PROYEK BANCAKAN ANGGARAN !!!;1,90E+33;NEGATIVE;25/01/2026
﻿nan;08/02/2025 07.36;Kalo dah tau utangnya banyak tp tetep dipaksain mbg. Belum lagi jumlah kementeriannya banyak. Jabatan2 khusus yg ga penting2 amat malah dipertahankan. Anggaran polsi ga dipotong padahal kinernya u know lah.;1,89E+34;NEGATIVE;25/01/2026
﻿nan;04/03/2025 15.01;Batalkan Danantara lah....batalkan MBG lah....Bataljan efisiensi yang gak adil;1,90E+34;NEGATIVE;25/01/2026
﻿nan;20/06/2025 19.55;Mari kita sambut Program Makan Bergizi Gratis dengan semangat! Polri dan masyarakat bersatu untuk masa depan yang lebih baik. #MBG #SehatBersama;1,94E+33;POSITIVE;25/01/2026
﻿nan;27/04/2025 14.04;Harusnya itu penyelenggara program MBG bisa belajar dari program ini Eh tapi mereka mana mau belajar;1,92E+34;NEGATIVE;25/01/2026
﻿nan;02/07/2025 12.23;Program Makan Bergizi Gratis (MBG) hadir untuk memastikan anak-anak Indonesia tumbuh sehat dan cerdas. Langkah ini menjadi fondasi penting dalam mewujudkan Generasi Emas Indonesia 2045 yang unggul dan berdaya saing. https://t.co/h5Vca0VGDG;1,94E+34;POSITIVE;25/01/2026
﻿nan;30/01/2025 12.29;Rocky Gerung Usul Emak-emak Ambil Alih Peran Distribusi MBG https://t.co/PWUW4GgF2Q;1,88E+32;NEUTRAL;25/01/2026
﻿nan;23/06/2025 23.45;mbg full tepung;1,94E+34;NEGATIVE;25/01/2026
﻿nan;19/03/2025 14.57;Gawat ini orang diwarning malah bilang ancaman gara MBG yg tak lain program andalan kampanyenya. Negara diurus trah Soemitro makin absurs;1,90E+34;NEGATIVE;25/01/2026
﻿nan;20/02/2025 17.01;"Ketua Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan menyatakan bahwa Rockefeller Foundation tertarik untuk mendukung program Makan Bergizi Gratis (MBG). &lt; #LuhutBinsarPandjaitan #MakanBergiziGratis https://t.co/XCM4frjMBH";1,89E+33;POSITIVE;25/01/2026
﻿nan;11/01/2025 14.23;Perdana Menteri (PM) Jepang Ishiba Shigeru menawarkan paket kerja sama untuk mendukung program makan bergizi gratis (MBG) yang menjadi program prioritas Presiden Prabowo Subianto. Nah gengs. Selain ikut mendukung program Makan Bergizi Gratis (MBG) Presiden @prabowo juga https://t.co/UaFUfpZ8tH;1,88E+33;NEUTRAL;25/01/2026
﻿nan;02/06/2025 15.17;Dukung Asta Cita Pemerintah Sosialisasikan Program MBG di Sambikerep Surabaya https://t.co/iJJrIDsN3R #PolitikPemerintahan #Jatim #MBG #Surabaya;1,93E+34;POSITIVE;25/01/2026
﻿nan;22/08/2025 17.00;12 Siswa SD di Bandung Diduga Keracunan Makanan MBG Gejala Mual hingga Muntah https://t.co/MxjeulOl8z;1,96E+33;NEUTRAL;25/01/2026
﻿nan;09/05/2025 14.06;Pemerintah mana peduli ama ginian palingan juga klo kena warga pemerintah malah nyuruh rusia invest ke MBG bukan malah belain warga nya;1,92E+34;NEGATIVE;25/01/2026
﻿nan;09/05/2025 23.47;@xxxarmoni @txtdrimedia Artikel berita yang melaporkan pernyataan BKNDI bahwa kasus keracunan MBG adalah hoaks kemungkinan tidak dapat dipidana karena hanya menyampaikan pernyataan tanpa niat menyebarkan hoaks. Kebebasan pers melindungi pelaporan seperti ini. Namun jika pernyataan BKNDI terbukti salah;1,92E+34;NEUTRAL;25/01/2026
﻿nan;23/06/2025 10.17;Seorang pria berinisial TD (38 tahun) warga Prambon Kabupaten Nganjuk diduga menyalahgunakan data pribadi warga untuk keperluan pendaftaran akun toko online melalui modus iming-iming Makan Bergizi Gratis (MBG). Modus yang dijalankan oleh TD yang dibantu oleh temannya https://t.co/IUYDCRF1ku;1,94E+34;NEGATIVE;25/01/2026
﻿nan;06/05/2025 15.44;padahal kalo gak ada MBG gak bakal anak yang keracunan.;1,92E+34;NEGATIVE;25/01/2026
﻿nan;08/07/2025 18.18;Jangan terpengaruh dengan kelompok atau oknum yang ingin menggagalkan Program MBG di Tanah Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/Lsnx09FXDz;1,94E+33;POSITIVE;25/01/2026
﻿nan;22/08/2025 09.00;Nusantara - Ratusan siswa dari tiga sekolah menengah pertama di wilayah Kapanewon Mlati Sleman mengalami gejala keracunan setelah mengonsumsi makanan dari program Makan Bergizi Gratis (MBG). https://t.co/lR9SDYP776;1,96E+33;NEGATIVE;25/01/2026
﻿nan;18/04/2025 14.49;Ira Mesra Destiawati selaku pemilik Mitra Dapur di Kalibata Jakarta Selatan tetap melanjutkan laporan penggelapan dana Yayasan Makan Bergizi Gratis (MBG) berinisial MBN senilai Rp975.375.000. https://t.co/gMdWqeqen1;1,91E+33;NEUTRAL;25/01/2026
﻿nan;23/07/2025 14.48;dukung SPPG Polri! Siap sukseskan MBG https://t.co/7OECMZNjh6;1,95E+34;POSITIVE;25/01/2026
﻿nan;04/03/2025 16.44;pusing karena hari ini rilis youngk vlog bali dan skz talker go jakarta. KANGEN DAY6 KANGET STRAY KIDS AAARRRGGHHH INDAHNYA DUNIA (sebelum program mbg berjalan sebelum danantara rilis sebelum tau kalo ada korupsi di pertamina sebelum efisiensi);1,90E+34;NEUTRAL;25/01/2026
﻿nan;02/06/2025 23.12;@Geraldd434543 Warga Papua percaya penuh sama Presiden Prabowo dan mendukung program makan bergizi gratis #MBGUntukPapua;1,93E+33;POSITIVE;25/01/2026
﻿nan;20/02/2025 10.11;Bupati Pegunungan Bintang Spei Yan Bidana mempersiapkan langkah-langkah strategis untuk memastikan uji coba Program Makan Bergizi Gratis (MBG) di wilayahnya bisa segera terealisasi. https://t.co/B0IsNGbRao;1,89E+33;NEUTRAL;25/01/2026
﻿nan;13/03/2025 12.43;wah program MBG ini top banget! Semangat terus https://t.co/nbvlXUcVky;1,90E+34;POSITIVE;25/01/2026
﻿nan;23/02/2025 13.14;yg jelas sih gak bakal bikin mbg sama danantara gara-gara daddy issue (haus validasi bapak);1,89E+33;NEGATIVE;25/01/2026
﻿nan;27/04/2025 10.46;siap saingan sm mbg nya pragibs jujurly ini cm biar semangat bikin bekel karna aslinya ga sempet bgt https://t.co/IHVR480H61;1,92E+34;NEUTRAL;25/01/2026
﻿nan;27/04/2025 11.34;@tempodotco Makan Bergizi Gratis Fondasi Anak Cerdas dan Pendidikan Berkualitas #DukungMBG #MakanBergiziGratis https://t.co/WjQaaIUVWF;1,92E+34;POSITIVE;25/01/2026
﻿nan;08/06/2025 11.59;"Berkat ada'y Program MBG di Sekolah tak ada lagi ank2 yg belajar dgn Perut kosong sehingga mereka bisa lebih fokus &amp; semangat dalam belajar menjadikan mereka lebih aktif &amp; berprestasi di sekolah &amp; siap raih cita2 di masa depan Lanjutkan MBG #BGNSiapkanGenerasiEmas Alveric Aming https://t.co/HCoDriXvga";1,93E+34;POSITIVE;25/01/2026
﻿nan;11/06/2025 22.33;lahh iya kek masih gemess aja kalau ada guru2 yg bilang mbg dari pak prabowo halahh wkwkwk orang anggarannya aja pake duit rakyat. cm emg yg menginisiasi programnya emg beliau. kek apa2 dari PEMERINTAH yg anggarannya dari pajak emg harus bgt gitu di cap dari seseorang;1,93E+34;NEGATIVE;25/01/2026
